 ID, Manager ID, Location ID, First Name, Last Name, Email, Role, Annual Salary, Hire Date
669403551,,1637356298,David,KUJEEZ Sr.,david.kujeez sr.@mitsubashi.com,Maintenance Staff,91949.48039596452,2023-01-01 00:00:00 UTC
1050940991,,1637356298,Bob,RUAXOX PhD,bob.ruaxox phd@mitsubashi.com,Maintenance Staff,62964.46780724035,2023-01-01 00:00:00 UTC
1864433686,,1404277941,Bob,NENSOZ III,bob.nensoz iii@mitsubashi.com,Property Manager,148166.339121619,2023-01-01 00:00:00 UTC
1732747165,,1404277941,Alice,HALUUN PhD,alice.haluun phd@mitsubashi.com,Maintenance Staff,80438.86191298378,2023-01-01 00:00:00 UTC
1563478535,,1404277941,Bob,VUITEL PhD,bob.vuitel phd@mitsubashi.com,Maintenance Staff,68028.53393388061,2023-01-01 00:00:00 UTC
1513293505,,1404277941,Bob,KIWGIH MD,bob.kiwgih md@mitsubashi.com,Maintenance Staff,73370.22280958206,2023-01-01 00:00:00 UTC
1674165546,,1404277941,Charlie,KIBHET Jr.,charlie.kibhet jr.@mitsubashi.com,Maintenance Staff,78047.53319874614,2023-01-01 00:00:00 UTC
941140533,,1358241143,David,LUXBOP III,david.luxbop iii@mitsubashi.com,Property Manager,192807.6028803105,2023-01-01 00:00:00 UTC
410892260,,1358241143,Alice,BEFHEJ PhD,alice.befhej phd@mitsubashi.com,Maintenance Staff,63329.75238334108,2023-01-01 00:00:00 UTC
1617141562,,2037261486,Bob,NUJQEX MD,bob.nujqex md@mitsubashi.com,Property Manager,148642.6290990826,2023-01-01 00:00:00 UTC
1161800334,,2037261486,David,XOXHOW MD,david.xoxhow md@mitsubashi.com,Maintenance Staff,53763.388583915446,2023-01-01 00:00:00 UTC
248623120,,2037261486,David,HEEQEG Jr.,david.heeqeg jr.@mitsubashi.com,Maintenance Staff,87867.03748218299,2023-01-01 00:00:00 UTC
1548988387,,2037261486,Charlie,RUMGOU MD,charlie.rumgou md@mitsubashi.com,Maintenance Staff,64606.4247804273,2023-01-01 00:00:00 UTC
847022464,,2037261486,David,IEAAEN Jr.,david.ieaaen jr.@mitsubashi.com,Maintenance Staff,55015.90646648532,2023-01-01 00:00:00 UTC
1092953317,,369978346,Bob,TELFAQ Esq.,bob.telfaq esq.@mitsubashi.com,Property Manager,171555.35239657454,2023-01-01 00:00:00 UTC
1121816880,,369978346,David,GAJHER Esq.,david.gajher esq.@mitsubashi.com,Maintenance Staff,61880.909238528286,2023-01-01 00:00:00 UTC
791505677,,104293411,Bob,GUMKUG Sr.,bob.gumkug sr.@mitsubashi.com,Property Manager,181194.61383599587,2023-01-01 00:00:00 UTC
911423710,,104293411,David,NIBTOW Jr.,david.nibtow jr.@mitsubashi.com,Maintenance Staff,91045.37139820372,2023-01-01 00:00:00 UTC
1062802516,,104293411,Bob,XATYAQ Sr.,bob.xatyaq sr.@mitsubashi.com,Maintenance Staff,80380.80826410475,2023-01-01 00:00:00 UTC
1267780986,,104293411,Bob,HOTNOZ PhD,bob.hotnoz phd@mitsubashi.com,Maintenance Staff,96544.4867552692,2023-01-01 00:00:00 UTC
1701483638,,104293411,Charlie,WALQAZ Jr.,charlie.walqaz jr.@mitsubashi.com,Maintenance Staff,88086.08306809678,2023-01-01 00:00:00 UTC
1170224326,,1470126959,Bob,GEOQEO Jr.,manager.copper mountain@mining.com,Mine Manager,180000.0,2020-01-01 00:00:00 UTC
1156653772,1170224326,1470126959,Mining Engineer,Worker-1,mining engineer1@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
1785728209,1170224326,1470126959,Safety Inspector,Worker-2,safety inspector2@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
370744391,1170224326,1470126959,Equipment Operator,Worker-3,equipment operator3@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
148785814,1170224326,1470126959,Mining Engineer,Worker-4,mining engineer4@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
1727635875,1170224326,1470126959,Safety Inspector,Worker-5,safety inspector5@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
1486133435,1170224326,1470126959,Equipment Operator,Worker-6,equipment operator6@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
1416243751,1170224326,1470126959,Mining Engineer,Worker-7,mining engineer7@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
1094986064,1170224326,1470126959,Safety Inspector,Worker-8,safety inspector8@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
70221152,1170224326,1470126959,Equipment Operator,Worker-9,equipment operator9@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
1403503545,1170224326,1470126959,Mining Engineer,Worker-10,mining engineer10@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
899937147,1170224326,1470126959,Safety Inspector,Worker-11,safety inspector11@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
108849955,1170224326,1470126959,Equipment Operator,Worker-12,equipment operator12@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
921871707,,1619377116,Charlie,LOHNOU Esq.,manager.golden valley@mining.com,Mine Manager,180000.0,2020-01-01 00:00:00 UTC
530100302,921871707,1619377116,Mining Engineer,Worker-1,mining engineer1@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
779233749,921871707,1619377116,Safety Inspector,Worker-2,safety inspector2@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
516474648,921871707,1619377116,Equipment Operator,Worker-3,equipment operator3@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
1429221961,921871707,1619377116,Mining Engineer,Worker-4,mining engineer4@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
1189597451,921871707,1619377116,Safety Inspector,Worker-5,safety inspector5@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
1688099098,921871707,1619377116,Equipment Operator,Worker-6,equipment operator6@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
844752891,921871707,1619377116,Mining Engineer,Worker-7,mining engineer7@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
792475962,921871707,1619377116,Safety Inspector,Worker-8,safety inspector8@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
756865909,921871707,1619377116,Equipment Operator,Worker-9,equipment operator9@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
838035131,921871707,1619377116,Mining Engineer,Worker-10,mining engineer10@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
990656208,921871707,1619377116,Safety Inspector,Worker-11,safety inspector11@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
1766649174,921871707,1619377116,Equipment Operator,Worker-12,equipment operator12@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
314946885,,1789245248,Alice,ZIIGUT Esq.,manager.iron ridge@mining.com,Mine Manager,180000.0,2020-01-01 00:00:00 UTC
1439123490,314946885,1789245248,Mining Engineer,Worker-1,mining engineer1@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
209475583,314946885,1789245248,Safety Inspector,Worker-2,safety inspector2@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
108301851,314946885,1789245248,Equipment Operator,Worker-3,equipment operator3@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
1371283320,314946885,1789245248,Mining Engineer,Worker-4,mining engineer4@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
1543598189,314946885,1789245248,Safety Inspector,Worker-5,safety inspector5@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
435963954,314946885,1789245248,Equipment Operator,Worker-6,equipment operator6@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
1905804543,314946885,1789245248,Mining Engineer,Worker-7,mining engineer7@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
966958699,314946885,1789245248,Safety Inspector,Worker-8,safety inspector8@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
1231120832,314946885,1789245248,Equipment Operator,Worker-9,equipment operator9@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
712250389,314946885,1789245248,Mining Engineer,Worker-10,mining engineer10@mining.com,Mining Engineer,120000.0,2020-06-01 00:00:00 UTC
1393170979,314946885,1789245248,Safety Inspector,Worker-11,safety inspector11@mining.com,Safety Inspector,110000.0,2020-06-01 00:00:00 UTC
978969049,314946885,1789245248,Equipment Operator,Worker-12,equipment operator12@mining.com,Equipment Operator,95000.0,2020-06-01 00:00:00 UTC
930819360,,1509019523,Port,Manager,port.manager@mitsubashi.com,Port Operations,85000.0,2023-01-01 00:00:00 UTC
1189991438,,1069451396,Port,Manager,port.manager@mitsubashi.com,Port Operations,85000.0,2023-01-01 00:00:00 UTC
805589879,,1148881892,Port,Manager,port.manager@mitsubashi.com,Port Operations,85000.0,2023-01-01 00:00:00 UTC
90159863,,959616655,Bob,JIVJUY Sr.,staff.JIVJUY Sr.@restaurant.com,Server,35000.0,2024-01-01 00:00:00 UTC
310808594,,1191732155,David,QEAYAF Sr.,staff.QEAYAF Sr.@restaurant.com,Server,35000.0,2024-01-01 00:00:00 UTC
462524647,,1190957318,Alice,IULOIZ MD,staff.IULOIZ MD@restaurant.com,Server,35000.0,2024-01-01 00:00:00 UTC
1323906607,,1180757146,Tech,Consultant,tech.consultant@example.com,Senior Consultant,100000.0,2024-01-01 00:00:00 UTC
1568642684,,474844078,Tech,Consultant,tech.consultant@example.com,Senior Consultant,100000.0,2024-01-01 00:00:00 UTC
1525353545,,1695387093,Tech,Consultant,tech.consultant@example.com,Senior Consultant,100000.0,2024-01-01 00:00:00 UTC
740253008,,450533921,Tech,Consultant,tech.consultant@example.com,Senior Consultant,100000.0,2024-01-01 00:00:00 UTC
1517498730,,PLACEHOLDER,Gaming,Operator,operator@gaming.com,Gaming Operator,50000.0,2024-01-01 00:00:00 UTC
349083161,,PLACEHOLDER,Gaming,Operator,operator@gaming.com,Gaming Operator,50000.0,2024-01-01 00:00:00 UTC
1815448791,,PLACEHOLDER,Gaming,Operator,operator@gaming.com,Gaming Operator,50000.0,2024-01-01 00:00:00 UTC
1503835494,,PLACEHOLDER,Gaming,Operator,operator@gaming.com,Gaming Operator,50000.0,2024-01-01 00:00:00 UTC
